EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,,,
5284539,JEFFERSON CO.,NORTH JOHNS,3/30/2002,959,Hail,2, ,0,0,75000,0,AL,CST, ,1132273,C,73,BMX,0,0,EMERGENCY MANAGER, , , ,7,W,7,W,NORTH JOHNS,3/30/2002,1022,33.36667,-87.23333,33.45,-86.86667,,"A rotating thunderstorm dropped a large amount of hail from extreme eastern Tuscaloosa County into south central Jefferson County.  The hail storm started just to the northwest of Kellerman around 953 AM and moved generally east ending just to the east of Midfield around 1022 AM.  The hail size in Tuscaloosa County was from pea to nickel size, and this hail fell mostly in rural eastern Tuscaloosa County.  The hail size increased dramatically as the storm entered Jefferson County.  The storm left a swath of hail from west of North Johns to just east of Midfield.  The hail ranged in size from nickel to just larger than a golf ball and covered the ground in many locations.  Several damage reports were received from the Bessemer area.  The damage consisted mainly of broken car windshields but a few roofs were also damaged.",,,
5284540,JEFFERSON CO.,BESSEMER,3/30/2002,1018,Hail,2.75, ,0,0,100000,0,AL,CST, ,1132274,C,73,BMX,0,0,TRAINED SPOTTER, , , ,9,SW,9,SW,BESSEMER,3/30/2002,1038,33.31667,-87.06667,33.35,-86.86667,,"A damaging,  rotating thunderstorm developed  just south of Interstate 459 near the Shelby and Jefferson County line.  The thunderstorm moved eastward across the length of Jefferson,  Shelby, Talladega, Clay,  and Randolph Counties.  Golf ball to baseball size hail fell across Bessemer,  Helena and Pelham.  This hail caused damage to automobiles, home roofs, and a few businesses.  From Chelsea to Harpersville, golf ball size hail was reported.  One to one and one half inch diameter size hail was observed west to east across central Talladega County.  The hail size gradually became smaller as the storm moved eastward and weakened.  The hail size in Clay County was around one inch in diameter and the hail size across Randolph County was approximately nickel size.",,,
5284541,SHELBY CO.,HELENA,3/30/2002,1029,Hail,2.75, ,0,0,400000,0,AL,CST, ,1132274,C,117,BMX,0,0,EMERGENCY MANAGER, , , ,6,W,6,W,HELENA,3/30/2002,1114,33.3,-86.95,33.33333,-86.36667,,"A damaging,  rotating thunderstorm developed  just south of Interstate 459 near the Shelby and Jefferson County line.  The thunderstorm moved eastward across the length of Jefferson,  Shelby, Talladega, Clay,  and Randolph Counties.  Golf ball to baseball size hail fell across Bessemer,  Helena and Pelham.  This hail caused damage to automobiles, home roofs, and a few businesses.  From Chelsea to Harpersville, golf ball size hail was reported.  One to one and one half inch diameter size hail was observed west to east across central Talladega County.  The hail size gradually became smaller as the storm moved eastward and weakened.  The hail size in Clay County was around one inch in diameter and the hail size across Randolph County was approximately nickel size.",,,
5284657,JEFFERSON CO.,HOOVER,3/30/2002,1100,Hail,1, ,0,0,0,0,AL,CST, ,1132280,C,73,BMX,0,0,LAW ENFORCEMENT, , , , , , , ,HOOVER,3/30/2002,1100,33.31667,-86.81667,33.31667,-86.81667,Quarter size hail fell in the Riverchase area.,,,,
5284542,TALLADEGA CO.,CHILDERSBURG,3/30/2002,1110,Hail,1.5, ,0,0,75000,0,AL,CST, ,1132274,C,121,BMX,0,0,TRAINED SPOTTER, , , ,3,N,3,N,CHILDERSBURG,3/30/2002,1148,33.31667,-86.36667,33.31667,-85.96667,,"A damaging,  rotating thunderstorm developed  just south of Interstate 459 near the Shelby and Jefferson County line.  The thunderstorm moved eastward across the length of Jefferson,  Shelby, Talladega, Clay,  and Randolph Counties.  Golf ball to baseball size hail fell across Bessemer,  Helena and Pelham.  This hail caused damage to automobiles, home roofs, and a few businesses.  From Chelsea to Harpersville, golf ball size hail was reported.  One to one and one half inch diameter size hail was observed west to east across central Talladega County.  The hail size gradually became smaller as the storm moved eastward and weakened.  The hail size in Clay County was around one inch in diameter and the hail size across Randolph County was approximately nickel size.",,,
5284543,CLAY CO.,ASHLAND,3/30/2002,1138,Hail,1, ,0,0,4000,0,AL,CST, ,1132274,C,27,BMX,0,0,EMERGENCY MANAGER, , , ,8,NW,8,NW,ASHLAND,3/30/2002,1214,33.35,-85.95,33.31667,-85.65,,"A damaging,  rotating thunderstorm developed  just south of Interstate 459 near the Shelby and Jefferson County line.  The thunderstorm moved eastward across the length of Jefferson,  Shelby, Talladega, Clay,  and Randolph Counties.  Golf ball to baseball size hail fell across Bessemer,  Helena and Pelham.  This hail caused damage to automobiles, home roofs, and a few businesses.  From Chelsea to Harpersville, golf ball size hail was reported.  One to one and one half inch diameter size hail was observed west to east across central Talladega County.  The hail size gradually became smaller as the storm moved eastward and weakened.  The hail size in Clay County was around one inch in diameter and the hail size across Randolph County was approximately nickel size.",,,
5284660,ETOWAH CO.,DUCK SPGS,3/30/2002,1210,Hail,0.75, ,0,0,0,0,AL,CST, ,1132282,C,55,BMX,0,0,GENERAL PUBLIC, , , , , , , ,DUCK SPGS,3/30/2002,1210,34.13333,-86,34.13333,-86,,Trees were blown down in the Duck Springs area.  Dime size hail also accompanied this storm.,,,
5284544,RANDOLPH CO.,WEDOWEE,3/30/2002,1211,Hail,0.88, ,0,0,0,0,AL,CST, ,1132274,C,111,BMX,0,0,TRAINED SPOTTER, , , ,5,SW,5,SW,WEDOWEE,3/30/2002,1240,33.25,-85.53333,33.21667,-85.36667,,"A damaging,  rotating thunderstorm developed  just south of Interstate 459 near the Shelby and Jefferson County line.  The thunderstorm moved eastward across the length of Jefferson,  Shelby, Talladega, Clay,  and Randolph Counties.  Golf ball to baseball size hail fell across Bessemer,  Helena and Pelham.  This hail caused damage to automobiles, home roofs, and a few businesses.  From Chelsea to Harpersville, golf ball size hail was reported.  One to one and one half inch diameter size hail was observed west to east across central Talladega County.  The hail size gradually became smaller as the storm moved eastward and weakened.  The hail size in Clay County was around one inch in diameter and the hail size across Randolph County was approximately nickel size.",,,
5284661,MONTGOMERY CO.,HOPE HULL,3/31/2002,1253,Hail,0.88, ,0,0,0,0,AL,CST, ,1132283,C,101,BMX,0,0,GENERAL PUBLIC, , , , , , , ,HOPE HULL,3/31/2002,1253,32.26667,-86.35,32.26667,-86.35,Nickel size hail was reported at the Rodeway Inn along Interstate 65.,,,,
5285881,COVINGTON CO.,SANFORD,3/31/2002,1315,Hail,1.75, ,0,0,0,0,AL,CST, ,1132063,C,39,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,SANFORD,3/31/2002,1316,31.3,-86.4,31.3,-86.4,Golfball size hail was reported along U. S. Highway 84 just north of Sanford.  No damage was reported.,,,,
5284663,BARBOUR CO.,EUFAULA,3/31/2002,1415,Hail,0.88, ,0,0,0,0,AL,CST, ,1132284,C,5,BMX,0,0,GENERAL PUBLIC, , , ,10,NW,10,NW,EUFAULA,3/31/2002,1415,31.98333,-85.26667,31.98333,-85.26667,Nickel size hail was observed northwest of Eufaula near the Barbour and Russell County line.,,,,
5284664,RUSSELL CO.,COTTONTON,3/31/2002,1443,Hail,0.75, ,0,0,0,0,AL,CST, ,1132285,C,113,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COTTONTON,3/31/2002,1443,32.11667,-85.06667,32.11667,-85.06667,Dime size hail was reported near the Cottonton community and in the Mahrt community.  EMA,,,,
5284665,RUSSELL CO.,FT MITCHELL,3/31/2002,1444,Hail,0.75, ,0,0,0,0,AL,CST, ,1132285,C,113,BMX,0,0,GENERAL PUBLIC, , , , , , , ,FT MITCHELL,3/31/2002,1444,32.33333,-85.01667,32.33333,-85.01667,Dime size hail fell around Fort Mitchell and Twin Springs.,,,,
5285721,HOUSTON CO.,KINSEY,3/31/2002,1705,Hail,0.75, ,0,0,0,0,AL,EST, ,1132020,C,69,TAE,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,KINSEY,3/31/2002,1705,31.3,-85.35,31.3,-85.35,Dime size hail.  Reported by the NWS office in Birmingham.,,,,
5293160,BALDWIN CO.,DAPHNE,4/3/2002,1540,Hail,1, ,0,0,0,0,AL,CST, ,1133860,C,3,MOB,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,DAPHNE,4/3/2002,1543,30.6,-87.9,30.6,-87.9,,,,,
5293162,BALDWIN CO.,DAPHNE,4/3/2002,1540,Hail,1, ,0,0,0,0,AL,CST, ,1133862,C,3,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,DAPHNE,4/3/2002,1545,30.6,-87.9,30.6,-87.9,,,,,
5292917,JACKSON CO.,ROSALIE,4/28/2002,1655,Hail,1, ,0,0,0,0,AL,CST, ,1133633,C,71,BMX,0,0,LAW ENFORCEMENT, , , , , , , ,ROSALIE,4/28/2002,1655,34.7,-85.88333,34.7,-85.88333,Quarter size hail was reported between Rosalie and Flat Rock in eastern Jackson County.,,,,
5292918,DEKALB CO.,IDER,4/28/2002,1700,Hail,1.75, ,0,0,4000,0,AL,CST, ,1133634,C,49,BMX,0,0,TRAINED SPOTTER, , , , , , , ,IDER,4/28/2002,1700,34.71667,-85.68333,34.71667,-85.68333,Golf ball size hail was observed in Ider.,,,,
5292919,MADISON CO.,HAZEL GREEN,4/28/2002,1826,Hail,0.75, ,0,0,0,0,AL,CST, ,1133635,C,89,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,HAZEL GREEN,4/28/2002,1826,34.93333,-86.58333,34.93333,-86.58333,Dime size hail fell in Hazel Green.,,,,
5292921,MADISON CO.,NEW MARKET,4/28/2002,1828,Hail,1.5, ,0,0,3000,0,AL,CST, ,1133637,C,89,BMX,0,0,TRAINED SPOTTER, , , , , , , ,NEW MARKET,4/28/2002,1841,34.9,-86.43333,34.9,-86.43333,Quarter size to one and one half inch diameter size hail was observed in and around the city of New Market.,,,,
5292920,LIMESTONE CO.,ARDMORE,4/28/2002,1829,Hail,1, ,0,0,0,0,AL,CST, ,1133636,C,83,BMX,0,0,AMATEUR RADIO, , , , , , , ,ARDMORE,4/28/2002,1835,35,-86.85,35,-86.85,Nickel to quarter size hail was reported in and around the city of Ardmore.,,,,
5292922,JACKSON CO.,GARTH,4/28/2002,1900,Hail,1.75, ,0,0,3000,0,AL,CST, ,1133638,C,71,BMX,0,0,EMERGENCY MANAGER, , , ,2,N,2,N,GARTH,4/28/2002,1920,34.75,-86.3,34.81667,-86.11667,Quarter to golf ball size hail was observed from the Madison County line just north of Garth to Skyline.,,,,
5293017,LIMESTONE CO.,ATHENS,4/28/2002,1937,Hail,0.75, ,0,0,0,0,AL,CST, ,1133640,C,83,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,ATHENS,4/28/2002,1937,34.8,-86.98333,34.8,-86.98333,Dime size hail was observed in and around the city of Athens.,,,,
5293019,JACKSON CO.,SCOTTSBORO,4/28/2002,1940,Hail,2.75, ,0,0,12000,0,AL,CST, ,1133641,C,71,BMX,0,0,AMATEUR RADIO, , , , , , , ,SCOTTSBORO,4/28/2002,1945,34.66667,-86.03333,34.66667,-86.03333,Quarter to baseball size hail was reported in and around the city of Scottsboro.  A few large trees were also uprooted.,,,,
5293020,DEKALB CO.,SYLVANIA,4/28/2002,1945,Hail,0.75, ,0,0,0,0,AL,CST, ,1133642,C,49,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,SYLVANIA,4/28/2002,1945,34.56667,-85.83333,34.56667,-85.83333,,Three quarter inch diameter size hail fell in Sylvania.  One home suffered minor fire damage when it was struck by lightning.,,,
5293022,LIMESTONE CO.,MOORESVILLE,4/28/2002,1953,Hail,1, ,0,0,0,0,AL,CST, ,1133643,C,83,BMX,0,0,AMATEUR RADIO, , , ,3,E,3,E,MOORESVILLE,4/28/2002,2009,34.63333,-86.83333,34.66667,-86.78333,,Dime to golf ball size hail fell all around the Huntsville metropolitan area.  Hail reports began in extreme southeast Limestone County in the City of Madison and extended across much of Huntsville.  City of Madison actually falls in both Limestone and Madison counties.,,,
5293023,MADISON CO.,MADISON,4/28/2002,1956,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133643,C,89,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,MADISON,4/28/2002,2009,34.7,-86.76667,34.73333,-86.61667,,Dime to golf ball size hail fell all around the Huntsville metropolitan area.  Hail reports began in extreme southeast Limestone County in the City of Madison and extended across much of Huntsville.  City of Madison actually falls in both Limestone and Madison counties.,,,
5293024,DEKALB CO.,MENTONE,4/28/2002,2010,Hail,1, ,0,0,0,0,AL,CST, ,1133644,C,49,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,MENTONE,4/28/2002,2010,34.58333,-85.6,34.58333,-85.6,Quarter size hail was observed in Mentone.,,,,
5293025,LIMESTONE CO.,ARDMORE,4/28/2002,2015,Hail,0.75, ,0,0,0,0,AL,CST, ,1133645,C,83,BMX,0,0,LAW ENFORCEMENT, , , ,7,S,7,S,ARDMORE,4/28/2002,2015,34.9,-86.85,34.9,-86.85,"Dime size hail was reported near the Pisgah community, south of Ardmore on SR 251.",,,,
5293026,DEKALB CO.,FT PAYNE,4/28/2002,2021,Hail,0.75, ,0,0,0,0,AL,CST, ,1133646,C,49,BMX,0,0,GENERAL PUBLIC, , , , , , , ,FT PAYNE,4/28/2002,2021,34.43333,-85.73333,34.43333,-85.73333,Penny size hail was reported in Fort Payne.,,,,
5293028,MADISON CO.,HUNTSVILLE,4/28/2002,2025,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133648,C,89,BMX,0,0,GENERAL PUBLIC, , , , , , , ,HUNTSVILLE,4/28/2002,2025,34.73333,-86.61667,34.73333,-86.61667,Golf ball size hail was reported across the southern parts of the city of Huntsville.,,,,
5293029,ETOWAH CO.,GADSDEN,4/28/2002,2029,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133649,C,55,BMX,0,0,GENERAL PUBLIC, , , , , , , ,GADSDEN,4/28/2002,2035,34.01667,-86.01667,33.95,-85.93333,Nickel to golf ball size hail was observed from Gadsden to Glencoe.,,,,
5293030,CALHOUN CO.,PIEDMONT,4/28/2002,2045,Hail,1, ,0,0,0,0,AL,CST, ,1133650,C,15,BMX,0,0,GENERAL PUBLIC, , , , , , , ,PIEDMONT,4/28/2002,2045,33.91667,-85.6,33.91667,-85.6,Quarter size hail fell in the city of Piedmont.,,,,
5293031,CLEBURNE CO.,FRUITHURST,4/28/2002,2115,Hail,0.75, ,0,0,0,0,AL,CST, ,1133651,C,29,BMX,0,0,GENERAL PUBLIC, , , ,5,NW,5,NW,FRUITHURST,4/28/2002,2115,33.78333,-85.5,33.78333,-85.5,Penny size hail was reported northwest of Fruithurst near the Talladega National Forest.,,,,
5293033,ST. CLAIR CO.,MOODY,4/28/2002,2205,Hail,0.75, ,0,0,0,0,AL,CST, ,1133652,C,115,BMX,0,0,GOVT OFFICIAL, , , , , , , ,MOODY,4/28/2002,2210,33.58333,-86.5,33.65,-86.43333,,Several trees and power lines were blown down from east of Argo to Branchville to Moody.   Penny size hail was also reported with this storm.,,,
5293035,TALLADEGA CO.,CHILDERSBURG,4/28/2002,2310,Hail,0.75, ,0,0,0,0,AL,CST, ,1133654,C,121,BMX,0,0,EMERGENCY MANAGER, , , ,7,SE,7,SE,CHILDERSBURG,4/28/2002,2310,33.2,-86.28333,33.2,-86.28333,Dime size hail was observed in Oak Grove.,,,,
5293037,RANDOLPH CO.,ROANOKE,4/28/2002,2350,Hail,0.75, ,0,0,0,0,AL,CST, ,1133655,C,111,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,ROANOKE,4/28/2002,2350,33.15,-85.35,33.15,-85.35,,"Several trees and power lines were blown down, a few radio towers were knocked down,  and several windows were blown out of businesses in the Roanoke area.  Dime size hail was also reported with this storm.",,,
5293321,JEFFERSON CO.,ARGO,4/29/2002,100,Hail,0.88, ,0,0,0,0,AL,CST, ,1133686,C,73,BMX,0,0,GENERAL PUBLIC, , , , , , , ,ARGO,4/29/2002,100,33.68333,-86.53333,33.68333,-86.53333,Nickel size hail was observed in Argo.,,,,
5293347,CLARKE CO.,JACKSON,4/29/2002,1425,Hail,1.75, ,0,0,0,0,AL,CST, ,1133872,C,25,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,JACKSON,4/29/2002,1430,31.51667,-87.88333,31.7,-87.78333,Golfball to quarter size hail fell between Jackson and Grove Hill.  No damage was reported from the hail.,,,,
5293126,MARION CO.,HAMILTON,4/30/2002,126,Hail,0.88, ,0,0,0,0,AL,CST, ,1133657,C,93,BMX,0,0,LAW ENFORCEMENT, , , , , , , ,HAMILTON,4/30/2002,130,34.13333,-87.98333,34.13333,-87.98333,Dime to nickel size hail was reported around Hamilton.,,,,
5293127,FRANKLIN CO.,RUSSELLVILLE,4/30/2002,820,Hail,0.88, ,0,0,0,0,AL,CST, ,1133658,C,59,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,RUSSELLVILLE,4/30/2002,820,34.51667,-87.73333,34.51667,-87.73333,Nickel size hail was observed in Russellville.,,,,
5293128,CULLMAN CO.,FAIRVIEW,4/30/2002,820,Hail,0.75, ,0,0,0,0,AL,CST, ,1133659,C,43,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,FAIRVIEW,4/30/2002,825,34.25,-86.68333,34.25,-86.68333,Dime size fell in Fairview and the hail covered the ground in a few spots.,,,,
5293129,LAWRENCE CO.,MT HOPE,4/30/2002,831,Hail,0.75, ,0,0,0,0,AL,CST, ,1133660,C,79,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,MT HOPE,4/30/2002,831,34.45,-87.48333,34.45,-87.48333,Dime size hail was reported near Mt. Hope.,,,,
5293130,CALHOUN CO.,DE ARMANVILLE,4/30/2002,849,Hail,0.75, ,0,0,0,0,AL,CST, ,1133661,C,15,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,DE ARMANVILLE,4/30/2002,849,33.63333,-85.75,33.63333,-85.75,Dime size hail fell in the De Armanville community.,,,,
5293131,BLOUNT CO.,ONEONTA,4/30/2002,850,Hail,1, ,0,0,0,0,AL,CST, ,1133662,C,9,BMX,0,0,TRAINED SPOTTER, , , ,5,SE,5,SE,ONEONTA,4/30/2002,850,33.9,-86.4,33.9,-86.4,Quarter size hail was reported near Highland Lake.,,,,
5293132,ETOWAH CO.,ALTOONA,4/30/2002,855,Hail,0.75, ,0,0,0,0,AL,CST, ,1133663,C,55,BMX,0,0,GENERAL PUBLIC, , , , , , , ,ALTOONA,4/30/2002,855,34.01667,-86.31667,34.01667,-86.31667,Penny size hail fell near Altoona.,,,,
5293133,ST. CLAIR CO.,ASHVILLE,4/30/2002,900,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133664,C,115,BMX,0,0,TRAINED SPOTTER, , , , , , , ,ASHVILLE,4/30/2002,900,33.83333,-86.25,33.83333,-86.25,Golf ball size hail was observed 3 miles north of US 231 between Steele and Ashville.,,,,
5293134,COLBERT CO.,SHEFFIELD,4/30/2002,949,Hail,0.75, ,0,0,0,0,AL,CST, ,1133665,C,33,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,SHEFFIELD,4/30/2002,949,34.76667,-87.7,34.76667,-87.7,Dime size hail was reported near Sheffield.,,,,
5293135,AUTAUGA CO.,AUTAUGAVILLE,4/30/2002,1241,Hail,0.75, ,0,0,0,0,AL,CST, ,1133666,C,1,BMX,0,0,GENERAL PUBLIC, , , , , , , ,AUTAUGAVILLE,4/30/2002,1241,32.43333,-86.66667,32.43333,-86.66667,Dime size hail fell just south of Autaugaville.,,,,
5293136,LAMAR CO.,VERNON,4/30/2002,1311,Hail,0.75, ,0,0,0,0,AL,CST, ,1133667,C,75,BMX,0,0,POST OFFICE, , , , , , , ,VERNON,4/30/2002,1311,33.75,-88.11667,33.75,-88.11667,Dime size hail was observed in Vernon.,,,,
5293137,LOWNDES CO.,LOWNDESBORO,4/30/2002,1315,Hail,1, ,0,0,0,0,AL,CST, ,1133668,C,85,BMX,0,0,GENERAL PUBLIC, , , ,5,NE,5,NE,LOWNDESBORO,4/30/2002,1315,32.33333,-86.55,32.33333,-86.55,Quarter size hail was reported north of Lowndesboro near the Robinsons and Burkville communities.,,,,
5293138,LAMAR CO.,CROSSVILLE,4/30/2002,1318,Hail,1, ,0,0,0,0,AL,CST, ,1133669,C,75,BMX,0,0,TRAINED SPOTTER, , , , , , , ,CROSSVILLE,4/30/2002,1318,33.73333,-88,33.73333,-88,Quarter size hail was observed near Crossville.,,,,
5293139,MONTGOMERY CO.,MONTGOMERY,4/30/2002,1330,Hail,0.75, ,0,0,0,0,AL,CST, ,1133670,C,101,BMX,0,0,GENERAL PUBLIC, , , , , , , ,MONTGOMERY,4/30/2002,1330,32.38333,-86.3,32.38333,-86.3,Dime size hail was reported in Montgomery near Dannelly Field.,,,,
5293140,MONTGOMERY CO.,SNOWDOUN,4/30/2002,1350,Hail,1.25, ,0,0,3000,0,AL,CST, ,1133670,C,101,BMX,0,0,GENERAL PUBLIC, , , , , , , ,SNOWDOUN,4/30/2002,1350,32.25,-86.3,32.25,-86.3,Half dollar size hail fell across west central Montgomery County.,,,,
5293141,BULLOCK CO.,UNION SPGS,4/30/2002,1450,Hail,1, ,0,0,0,0,AL,CST, ,1133671,C,11,BMX,0,0,GENERAL PUBLIC, , , ,5,SW,5,SW,UNION SPGS,4/30/2002,1450,32.1,-85.78333,32.1,-85.78333,"Quarter size hail fell in the Almeria community, southwest of Union Springs.",,,,
5293142,BULLOCK CO.,PEROTE,4/30/2002,1525,Hail,1, ,0,0,2000,0,AL,CST, ,1133672,C,11,BMX,0,0,NWS STORM SURVEY, , , , , , , ,PEROTE,4/30/2002,1525,31.95,-85.7,31.91667,-85.65,"Quarter size hail was reported near the Jamback community, southeast of Perote.  Additional hail reports were received from the Perote area.",,,,
5293231,BARBOUR CO.,CLAYTON,4/30/2002,1535,Hail,2.75, ,0,0,15000,0,AL,CST, ,1133674,C,5,BMX,0,0,NWS STORM SURVEY, , , ,11,SW,11,SW,CLAYTON,4/30/2002,1605,31.76667,-85.58333,31.86667,-85.2,A supercell thunderstorm moved across Barbour County producing very large hail and some tree damage.  Dime to baseball size hail fell along the path of the storm.  Many locations reported accumulations of hail on the ground. Several trees were also blown down and many trees received damage from the large hail.  This was the same storm that produced the F0 tornado south of Clayton.,,,,
5293232,LAMAR CO.,MILLPORT,4/30/2002,1600,Hail,0.75, ,0,0,0,0,AL,CST, ,1133675,C,75,BMX,0,0,LAW ENFORCEMENT, , , , , , , ,MILLPORT,4/30/2002,1600,33.56667,-88.08333,33.56667,-88.08333,Dime size hail was reported in the town of Millport.,,,,
5293233,PICKENS CO.,REFORM,4/30/2002,1605,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133676,C,107,BMX,0,0,OFFICIAL NWS OBS., , , , , , , ,REFORM,4/30/2002,1605,33.38333,-88.01667,33.38333,-88.01667,Dime to golf ball size hail was observed in and near Reform.,,,,
5293234,TUSCALOOSA CO.,FOSTERS,4/30/2002,1620,Hail,2.75, ,0,0,400000,0,AL,CST, ,1133677,C,125,BMX,0,0,EMERGENCY MANAGER, , , ,9,W,9,W,FOSTERS,4/30/2002,1703,33.08333,-87.85,33,-87.38333,"A supercell thunderstorm moved across southern Tuscaloosa County causing considerable damage.  The storm dropped hail from pea to baseball size.  The hail fell across the southern areas of Tuscaloosa, Fosters, Ralph, Taylorville,  and Duncanville.  In the city of Tuscaloosa, one business, 22 apartment buildings, and 122 homes were damaged from the large hail.  Across the southern parts of the county, numerous trees and power lines were blown down and many areas were temporarily without power.  No injuries were reported.",,,,
5293235,HALE CO.,MOUNDVILLE,4/30/2002,1658,Hail,1.75, ,0,0,3000,0,AL,CST, ,1133678,C,65,BMX,0,0,GENERAL PUBLIC, , , ,4,E,4,E,MOUNDVILLE,4/30/2002,1658,33,-87.55,33,-87.55,"Golf ball size hail fell across extreme northeast Hale County, east of Moundville.",,,,
5293236,PERRY CO.,HEIBERGER,4/30/2002,1720,Hail,1.75, ,0,0,5000,0,AL,CST, ,1133679,C,105,BMX,0,0,GENERAL PUBLIC, , , ,8,NW,8,NW,HEIBERGER,4/30/2002,1720,32.85,-87.33333,32.85,-87.33333,Dime to golf ball size hail fell across extreme northern Perry County just north of North Perry.  The hail fell in a rural area but crossed CR 29.,,,,
5293237,BIBB CO.,BRENT,4/30/2002,1722,Hail,1.75, ,0,0,0,0,AL,CST, ,1133680,C,7,BMX,0,0,GENERAL PUBLIC, , , ,8,SW,8,SW,BRENT,4/30/2002,1722,32.85,-87.26667,32.85,-87.26667,Dime to golf ball size hail was reported in extreme southwest Bibb County near the National Forest.,,,,
5293577,HENRY CO.,ABBEVILLE,4/30/2002,1735,Hail,1.75, ,0,0,0,0,AL,EST, ,1133715,C,67,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,ABBEVILLE,4/30/2002,1735,31.56667,-85.25,31.56667,-85.25,Numerous reports of golfball size hail by the Henry County Sheriff.,,,,
5293239,LIMESTONE CO.,ARDMORE,4/30/2002,2205,Hail,0.88, ,0,0,0,0,AL,CST, ,1133682,C,83,BMX,0,0,AMATEUR RADIO, , , ,3,S,3,S,ARDMORE,4/30/2002,2205,34.95,-86.85,34.95,-86.85,Nickel size hail was observed just south of Ardmore. One home suffered minor roof damage from the thunderstorm winds.,,,,
5293240,MADISON CO.,TONEY,4/30/2002,2214,Hail,1, ,0,0,3000,0,AL,CST, ,1133683,C,89,BMX,0,0,BROADCAST MEDIA, , , , , , , ,TONEY,4/30/2002,2214,34.9,-86.75,34.9,-86.75,Quarter size hail was reported just north of Toney.  A few trees were also blown down in this location.,,,,
5293241,MADISON CO.,MERIDIANVILLE,4/30/2002,2228,Hail,0.75, ,0,0,0,0,AL,CST, ,1133683,C,89,BMX,0,0,GENERAL PUBLIC, , , , , , , ,MERIDIANVILLE,4/30/2002,2228,34.85,-86.56667,34.85,-86.56667,Dime size hail was reported in Meridianville.,,,,
5293242,MADISON CO.,MOORES MILL,4/30/2002,2238,Hail,0.88, ,0,0,0,0,AL,CST, ,1133683,C,89,BMX,0,0,GENERAL PUBLIC, , , , , , , ,MOORES MILL,4/30/2002,2238,34.85,-86.51667,34.85,-86.51667,Nickel size hail was observed in Moores Mill.,,,,
5293243,MADISON CO.,NEW MARKET,4/30/2002,2240,Hail,1.75, ,0,0,3000,0,AL,CST, ,1133683,C,89,BMX,0,0,BROADCAST MEDIA, , , , , , , ,NEW MARKET,4/30/2002,2240,34.9,-86.43333,34.9,-86.43333,Golf ball size hail fell in New Market.,,,,
5294464,LAUDERDALE CO.,CLOVERDALE,5/2/2002,1525,Hail,0.88, ,0,0,0,0,AL,CST, ,1135028,C,77,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,CLOVERDALE,5/2/2002,1525,34.93333,-87.76667,34.93333,-87.76667,Nickel size hail was reported in Cloverdale.,,,,
5294465,LAUDERDALE CO.,ANDERSON,5/2/2002,1559,Hail,0.88, ,0,0,0,0,AL,CST, ,1135028,C,77,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,ANDERSON,5/2/2002,1559,34.91667,-87.26667,34.91667,-87.26667,Nickel size hail was observed in Anderson.,,,,
5294466,LAUDERDALE CO.,LEXINGTON,5/2/2002,1601,Hail,0.88, ,0,0,0,0,AL,CST, ,1135028,C,77,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,LEXINGTON,5/2/2002,1601,34.96667,-87.36667,34.96667,-87.36667,Nickel size hail fell just east of Lexington.,,,,
